,1 2,1 3,1 4,1 5,2 3,2 4,2 5,3 4,3 5,4 5
1967,0.69,0.04,0.75,0.94,0.65,0.74,0.82,0.73,0.91,0.19
1968,0.7,0.04,0.75,0.94,0.66,0.76,0.84,0.72,0.91,0.19
1969,0.69,0.04,0.75,0.94,0.66,0.76,0.83,0.72,0.9,0.19
1970,0.69,0.04,0.75,0.93,0.67,0.77,0.83,0.71,0.89,0.19
1971,0.68,0.04,0.75,0.92,0.66,0.75,0.82,0.71,0.88,0.17
1972,0.69,0.05,0.75,0.92,0.67,0.76,0.83,0.71,0.87,0.17
1973,0.69,0.06,0.76,0.93,0.66,0.77,0.84,0.7,0.87,0.18
1974,0.7,0.07,0.78,0.94,0.66,0.8,0.84,0.7,0.87,0.18
1975,0.67,0.09,0.78,0.95,0.64,0.79,0.84,0.69,0.86,0.19
1976,0.67,0.09,0.78,0.96,0.64,0.79,0.86,0.69,0.87,0.19
1977,0.68,0.09,0.79,0.97,0.65,0.79,0.86,0.69,0.87,0.19
1978,0.67,0.09,0.78,0.94,0.62,0.79,0.84,0.69,0.86,0.19
1979,0.67,0.11,0.77,0.94,0.56,0.78,0.84,0.7,0.87,0.2
1980,0.68,0.11,0.76,0.91,0.57,0.79,0.81,0.71,0.85,0.19
1981,0.68,0.11,0.76,0.92,0.57,0.79,0.81,0.71,0.86,0.2
1982,0.68,0.11,0.76,0.93,0.56,0.79,0.81,0.71,0.86,0.21
1983,0.68,0.11,0.75,0.93,0.57,0.79,0.81,0.7,0.87,0.22
1984,0.69,0.12,0.74,0.94,0.57,0.79,0.83,0.69,0.87,0.23
1985,0.69,0.11,0.74,0.94,0.58,0.79,0.83,0.69,0.88,0.23
1986,0.69,0.11,0.73,0.95,0.58,0.79,0.84,0.68,0.88,0.24
1987,0.71,0.11,0.72,0.95,0.6,0.79,0.86,0.67,0.88,0.25
1988,0.71,0.12,0.7,0.95,0.58,0.77,0.85,0.65,0.89,0.27
1989,0.69,0.12,0.7,0.94,0.58,0.77,0.85,0.65,0.89,0.26
1990,0.7,0.12,0.69,0.94,0.58,0.77,0.85,0.65,0.89,0.27
1991,0.64,0.09,0.7,0.94,0.55,0.74,0.83,0.65,0.88,0.26
1992,0.63,0.08,0.7,0.93,0.55,0.74,0.83,0.65,0.88,0.25
1993,0.62,0.07,0.7,0.92,0.55,0.74,0.82,0.65,0.87,0.25
1994,0.62,0.08,0.7,0.92,0.55,0.75,0.83,0.66,0.87,0.25
1995,0.63,0.08,0.65,0.92,0.55,0.73,0.84,0.62,0.88,0.29
1996,0.62,0.08,0.64,0.91,0.54,0.74,0.85,0.61,0.87,0.3
1997,0.62,0.08,0.63,0.9,0.55,0.74,0.85,0.6,0.87,0.29
1998,0.6,0.07,0.61,0.9,0.53,0.71,0.86,0.58,0.86,0.3
1999,0.62,0.09,0.6,0.9,0.53,0.69,0.85,0.57,0.86,0.3
2000,0.61,0.09,0.6,0.88,0.52,0.69,0.85,0.58,0.85,0.29
2001,0.62,0.09,0.6,0.88,0.53,0.68,0.85,0.59,0.86,0.28
2002,0.63,0.09,0.61,0.88,0.54,0.68,0.85,0.6,0.87,0.28
2003,0.63,0.08,0.62,0.89,0.55,0.68,0.85,0.61,0.88,0.27
2004,0.61,0.08,0.63,0.89,0.54,0.67,0.85,0.62,0.88,0.27
2005,0.61,0.08,0.64,0.9,0.54,0.68,0.86,0.65,0.9,0.26
2006,0.58,0.06,0.68,0.92,0.53,0.67,0.85,0.66,0.9,0.25
2007,0.58,0.05,0.69,0.91,0.52,0.67,0.85,0.67,0.89,0.22
2008,0.57,0.09,0.69,0.91,0.48,0.68,0.86,0.66,0.88,0.22
2009,0.56,0.09,0.71,0.92,0.47,0.68,0.87,0.67,0.88,0.22
2010,0.55,0.1,0.71,0.92,0.46,0.68,0.87,0.67,0.88,0.21
2011,0.55,0.1,0.72,0.92,0.45,0.68,0.88,0.66,0.87,0.22
2012,0.53,0.11,0.73,0.91,0.42,0.68,0.87,0.66,0.85,0.2
2013,0.52,0.12,0.75,0.93,0.42,0.68,0.87,0.67,0.85,0.19
2014,0.51,0.11,0.76,0.92,0.41,0.68,0.86,0.67,0.84,0.18
2015,0.5,0.12,0.77,0.92,0.39,0.69,0.85,0.68,0.83,0.16
2016,0.5,0.13,0.77,0.9,0.39,0.69,0.84,0.67,0.8,0.15
2017,0.49,0.13,0.78,0.9,0.4,0.69,0.84,0.67,0.79,0.15
2018,0.49,0.13,0.78,0.88,0.4,0.7,0.83,0.67,0.78,0.13
2019,0.49,0.12,0.78,0.88,0.41,0.7,0.83,0.66,0.77,0.13
2020,0.48,0.13,0.79,0.89,0.41,0.7,0.82,0.66,0.76,0.12
2021,0.48,0.13,0.79,0.89,0.41,0.7,0.81,0.66,0.76,0.12
2022,0.47,0.12,0.8,0.88,0.42,0.7,0.81,0.67,0.76,0.11
2023,0.47,0.12,0.8,0.88,0.41,0.67,0.78,0.68,0.75,0.11
2024,0.46,0.12,0.81,0.88,0.41,0.68,0.79,0.68,0.76,0.11
2025,0.46,0.12,0.8,0.87,0.41,0.68,0.79,0.69,0.76,0.11
2026,0.46,0.11,0.81,0.88,0.42,0.68,0.79,0.7,0.76,0.12
2027,0.46,0.12,0.81,0.89,0.42,0.68,0.8,0.7,0.77,0.14
2028,0.45,0.11,0.8,0.9,0.43,0.67,0.82,0.7,0.79,0.16
2029,0.45,0.12,0.81,0.91,0.44,0.66,0.82,0.7,0.79,0.17
2030,0.45,0.12,0.81,0.91,0.44,0.65,0.81,0.7,0.79,0.17
2031,0.45,0.13,0.81,0.91,0.44,0.64,0.81,0.7,0.79,0.19
2032,0.45,0.12,0.8,0.91,0.44,0.64,0.81,0.7,0.79,0.2
2033,0.45,0.11,0.79,0.9,0.45,0.63,0.82,0.7,0.8,0.2
2034,0.44,0.11,0.75,0.9,0.44,0.59,0.82,0.66,0.8,0.24
2035,0.44,0.11,0.73,0.9,0.44,0.57,0.82,0.65,0.8,0.26
2036,0.43,0.11,0.73,0.91,0.44,0.57,0.83,0.65,0.81,0.27
2037,0.41,0.13,0.71,0.92,0.45,0.56,0.83,0.64,0.82,0.27
2038,0.41,0.13,0.71,0.92,0.45,0.57,0.84,0.63,0.82,0.27
2039,0.4,0.14,0.71,0.89,0.46,0.58,0.83,0.63,0.79,0.25
2040,0.4,0.16,0.71,0.9,0.47,0.59,0.83,0.63,0.79,0.25
2041,0.38,0.19,0.72,0.92,0.49,0.59,0.84,0.65,0.81,0.25
2042,0.37,0.22,0.72,0.92,0.52,0.59,0.84,0.65,0.81,0.25
2043,0.37,0.22,0.7,0.91,0.53,0.61,0.86,0.65,0.81,0.26
2044,0.36,0.22,0.7,0.93,0.53,0.62,0.89,0.65,0.82,0.27
2045,0.37,0.23,0.72,0.91,0.53,0.62,0.87,0.65,0.8,0.25
2046,0.36,0.24,0.74,0.94,0.53,0.63,0.88,0.65,0.8,0.26
2047,0.36,0.23,0.73,0.93,0.52,0.65,0.9,0.65,0.8,0.26
2048,0.36,0.25,0.75,0.95,0.52,0.66,0.91,0.64,0.79,0.26
2049,0.35,0.24,0.74,0.94,0.52,0.66,0.92,0.64,0.79,0.26
2050,0.33,0.24,0.74,0.94,0.49,0.67,0.91,0.63,0.79,0.25
2051,0.33,0.23,0.75,0.94,0.48,0.68,0.91,0.64,0.78,0.25
2052,0.3,0.25,0.75,0.94,0.45,0.68,0.91,0.61,0.75,0.25
2053,0.29,0.25,0.77,0.93,0.43,0.68,0.9,0.61,0.74,0.25
2054,0.28,0.24,0.77,0.93,0.42,0.68,0.9,0.61,0.73,0.24
2055,0.27,0.23,0.76,0.92,0.39,0.68,0.89,0.61,0.73,0.24
2056,0.25,0.23,0.76,0.91,0.37,0.67,0.88,0.6,0.71,0.24
2057,0.23,0.24,0.76,0.91,0.36,0.67,0.87,0.61,0.71,0.25
2058,0.21,0.25,0.77,0.92,0.34,0.69,0.88,0.6,0.7,0.25
2059,0.2,0.26,0.78,0.93,0.34,0.69,0.88,0.59,0.69,0.25
2060,0.2,0.28,0.8,0.94,0.34,0.7,0.88,0.58,0.68,0.24
2061,0.18,0.3,0.8,0.94,0.35,0.7,0.88,0.58,0.67,0.24
2062,0.15,0.31,0.82,0.93,0.35,0.75,0.89,0.58,0.65,0.23
2063,0.13,0.33,0.83,0.94,0.35,0.76,0.9,0.59,0.65,0.22
2064,0.11,0.34,0.83,0.93,0.36,0.78,0.9,0.59,0.63,0.23
2065,0.1,0.34,0.83,0.93,0.36,0.78,0.9,0.58,0.62,0.24
2066,0.09,0.35,0.84,0.94,0.35,0.78,0.9,0.58,0.62,0.25
2067,0.07,0.36,0.84,0.94,0.36,0.8,0.91,0.58,0.62,0.25
2068,0.03,0.35,0.85,0.94,0.34,0.83,0.93,0.59,0.62,0.25
2069,0.01,0.35,0.84,0.93,0.35,0.85,0.93,0.59,0.61,0.25
2070,0.02,0.33,0.84,0.9,0.35,0.86,0.92,0.6,0.6,0.24
2071,0.01,0.33,0.85,0.89,0.33,0.86,0.9,0.62,0.59,0.26
2072,0.03,0.31,0.84,0.88,0.32,0.87,0.91,0.64,0.61,0.26
2073,0.04,0.31,0.84,0.87,0.32,0.88,0.89,0.64,0.6,0.26
2074,0.03,0.29,0.84,0.84,0.31,0.87,0.87,0.66,0.59,0.26
2075,0.04,0.29,0.84,0.83,0.31,0.88,0.87,0.66,0.59,0.27
2076,0.05,0.27,0.84,0.83,0.29,0.89,0.88,0.7,0.62,0.29
2077,0.06,0.27,0.84,0.83,0.29,0.89,0.87,0.71,0.61,0.31
2078,0.05,0.26,0.83,0.81,0.28,0.89,0.85,0.71,0.6,0.31
2079,0.05,0.26,0.85,0.8,0.28,0.9,0.85,0.75,0.62,0.33
2080,0.06,0.25,0.86,0.8,0.29,0.92,0.85,0.77,0.62,0.33
2081,0.07,0.25,0.88,0.79,0.3,0.95,0.86,0.79,0.61,0.34
2082,0.07,0.24,0.88,0.79,0.28,0.95,0.85,0.8,0.62,0.34
2083,0.07,0.24,0.88,0.77,0.29,0.96,0.85,0.8,0.61,0.36
2084,0.09,0.22,0.89,0.75,0.3,0.97,0.84,0.82,0.6,0.38
2085,0.13,0.22,0.84,0.72,0.29,0.96,0.84,0.83,0.6,0.39
2086,0.14,0.22,0.83,0.7,0.29,0.96,0.84,0.83,0.6,0.4
2087,0.14,0.2,0.8,0.69,0.28,0.94,0.83,0.83,0.61,0.41
2088,0.13,0.2,0.8,0.7,0.27,0.93,0.83,0.83,0.62,0.42
2089,0.13,0.2,0.8,0.69,0.27,0.93,0.82,0.85,0.63,0.42
2090,0.12,0.2,0.82,0.7,0.27,0.92,0.82,0.88,0.65,0.44
2091,0.12,0.21,0.8,0.71,0.28,0.9,0.83,0.87,0.67,0.44
2092,0.13,0.21,0.8,0.7,0.29,0.89,0.83,0.88,0.68,0.44
2093,0.13,0.22,0.8,0.7,0.3,0.9,0.83,0.9,0.68,0.45
2094,0.14,0.22,0.8,0.7,0.3,0.91,0.83,0.9,0.68,0.46
2095,0.14,0.21,0.81,0.69,0.3,0.9,0.83,0.91,0.68,0.46
2096,0.15,0.2,0.8,0.67,0.3,0.89,0.81,0.91,0.67,0.48
2097,0.15,0.2,0.79,0.66,0.3,0.89,0.8,0.92,0.67,0.48
2098,0.16,0.21,0.77,0.63,0.3,0.87,0.77,0.9,0.65,0.44
2099,0.16,0.22,0.76,0.61,0.31,0.86,0.76,0.91,0.67,0.41
2100,0.15,0.22,0.76,0.61,0.3,0.84,0.74,0.92,0.69,0.4
2101,0.15,0.23,0.74,0.6,0.3,0.83,0.74,0.92,0.69,0.39
2102,0.14,0.24,0.73,0.6,0.29,0.82,0.73,0.92,0.7,0.38
2103,0.14,0.24,0.73,0.6,0.29,0.82,0.73,0.91,0.7,0.36
2104,0.13,0.23,0.72,0.6,0.27,0.81,0.73,0.9,0.71,0.34
2105,0.13,0.23,0.71,0.6,0.26,0.81,0.73,0.89,0.7,0.33
2106,0.12,0.23,0.71,0.6,0.26,0.81,0.72,0.88,0.69,0.32
2107,0.12,0.21,0.7,0.6,0.23,0.79,0.71,0.85,0.69,0.31
2108,0.1,0.2,0.7,0.62,0.22,0.79,0.72,0.83,0.68,0.28
2109,0.09,0.19,0.7,0.62,0.2,0.78,0.71,0.82,0.68,0.28
2110,0.07,0.18,0.7,0.63,0.18,0.76,0.7,0.81,0.68,0.27
2111,0.05,0.17,0.68,0.63,0.16,0.73,0.68,0.78,0.68,0.26
2112,0.04,0.18,0.68,0.64,0.15,0.72,0.68,0.77,0.68,0.25
2113,0.04,0.17,0.69,0.65,0.14,0.72,0.67,0.77,0.67,0.26
2114,0.05,0.18,0.7,0.65,0.13,0.72,0.65,0.77,0.65,0.26
2115,0.08,0.18,0.69,0.66,0.1,0.68,0.62,0.73,0.64,0.25
2116,0.09,0.17,0.67,0.64,0.1,0.65,0.59,0.7,0.61,0.23
2117,0.1,0.16,0.68,0.63,0.09,0.64,0.56,0.7,0.6,0.22
2118,0.1,0.15,0.68,0.62,0.08,0.64,0.55,0.7,0.59,0.23
2119,0.12,0.15,0.69,0.62,0.06,0.64,0.53,0.69,0.57,0.23
2120,0.12,0.13,0.69,0.61,0.04,0.64,0.53,0.68,0.56,0.23
2121,0.13,0.12,0.69,0.6,0.03,0.65,0.53,0.68,0.55,0.23
2122,0.14,0.13,0.7,0.59,0.03,0.65,0.51,0.69,0.54,0.24
2123,0.15,0.13,0.7,0.6,0.05,0.64,0.5,0.69,0.55,0.24
2124,0.16,0.14,0.7,0.6,0.06,0.64,0.49,0.7,0.56,0.26
2125,0.17,0.15,0.7,0.61,0.08,0.64,0.49,0.71,0.56,0.26
2126,0.17,0.15,0.7,0.6,0.08,0.63,0.47,0.71,0.55,0.27
2127,0.17,0.14,0.69,0.58,0.09,0.63,0.45,0.71,0.54,0.29
2128,0.18,0.15,0.7,0.59,0.1,0.62,0.45,0.71,0.54,0.29
2129,0.17,0.15,0.69,0.57,0.1,0.61,0.43,0.71,0.52,0.3
2130,0.17,0.13,0.7,0.57,0.09,0.61,0.42,0.7,0.52,0.3
2131,0.19,0.15,0.73,0.6,0.09,0.61,0.42,0.7,0.51,0.3
2132,0.19,0.13,0.73,0.59,0.09,0.61,0.42,0.69,0.5,0.3
2133,0.19,0.12,0.73,0.58,0.09,0.61,0.41,0.69,0.5,0.3
2134,0.2,0.13,0.71,0.57,0.09,0.6,0.4,0.68,0.49,0.29
2135,0.2,0.13,0.7,0.55,0.09,0.59,0.39,0.67,0.47,0.29
2136,0.2,0.14,0.7,0.54,0.09,0.59,0.38,0.67,0.46,0.3
2137,0.18,0.12,0.7,0.53,0.1,0.59,0.37,0.68,0.47,0.3
2138,0.18,0.11,0.7,0.52,0.1,0.59,0.36,0.68,0.47,0.32
2139,0.18,0.11,0.7,0.52,0.11,0.59,0.36,0.69,0.47,0.32
2140,0.18,0.1,0.71,0.51,0.13,0.6,0.35,0.71,0.48,0.33
2141,0.18,0.11,0.71,0.51,0.15,0.59,0.34,0.73,0.49,0.32
2142,0.18,0.11,0.71,0.51,0.16,0.58,0.34,0.74,0.5,0.32
2143,0.19,0.1,0.73,0.52,0.17,0.6,0.35,0.77,0.52,0.32
2144,0.19,0.11,0.74,0.53,0.19,0.6,0.35,0.78,0.53,0.32
2145,0.2,0.1,0.76,0.55,0.19,0.61,0.35,0.79,0.54,0.32
2146,0.21,0.1,0.77,0.56,0.2,0.6,0.36,0.8,0.56,0.3
2147,0.2,0.12,0.76,0.56,0.2,0.6,0.37,0.79,0.56,0.3
2148,0.2,0.09,0.77,0.57,0.2,0.6,0.38,0.8,0.58,0.28
2149,0.19,0.11,0.75,0.55,0.2,0.6,0.37,0.8,0.57,0.29
2150,0.2,0.11,0.77,0.57,0.21,0.6,0.38,0.8,0.58,0.28
2151,0.2,0.11,0.77,0.58,0.21,0.61,0.38,0.81,0.59,0.28
2152,0.21,0.12,0.78,0.59,0.22,0.6,0.39,0.82,0.6,0.26
2153,0.22,0.12,0.79,0.61,0.23,0.59,0.39,0.83,0.62,0.25
2154,0.23,0.13,0.76,0.58,0.27,0.57,0.36,0.83,0.62,0.24
2155,0.24,0.13,0.77,0.58,0.28,0.57,0.35,0.84,0.63,0.24
2156,0.28,0.13,0.77,0.58,0.3,0.55,0.33,0.84,0.63,0.24
2157,0.29,0.12,0.8,0.59,0.31,0.56,0.33,0.86,0.64,0.25
2158,0.3,0.12,0.81,0.6,0.3,0.58,0.33,0.87,0.63,0.26
2159,0.32,0.14,0.82,0.6,0.31,0.59,0.34,0.88,0.64,0.25
2160,0.3,0.1,0.82,0.59,0.31,0.6,0.35,0.88,0.64,0.26
2161,0.32,0.11,0.82,0.6,0.31,0.6,0.35,0.88,0.64,0.25
2162,0.36,0.11,0.82,0.63,0.34,0.59,0.36,0.87,0.66,0.23
2163,0.36,0.11,0.82,0.64,0.34,0.59,0.37,0.87,0.67,0.22
2164,0.38,0.13,0.82,0.64,0.35,0.58,0.37,0.87,0.67,0.21
2165,0.39,0.12,0.82,0.64,0.36,0.58,0.38,0.86,0.67,0.2
2166,0.39,0.11,0.81,0.63,0.37,0.59,0.39,0.86,0.67,0.2
2167,0.41,0.13,0.8,0.64,0.36,0.59,0.4,0.85,0.67,0.19
2168,0.41,0.11,0.81,0.65,0.36,0.6,0.42,0.84,0.66,0.18
2169,0.42,0.12,0.8,0.65,0.37,0.6,0.43,0.84,0.67,0.17
2170,0.42,0.13,0.79,0.65,0.37,0.58,0.43,0.83,0.68,0.16
2171,0.44,0.14,0.77,0.63,0.39,0.58,0.43,0.83,0.68,0.15
2172,0.45,0.13,0.77,0.63,0.39,0.58,0.43,0.81,0.67,0.15
2173,0.45,0.14,0.75,0.61,0.41,0.58,0.44,0.81,0.67,0.15
2174,0.45,0.14,0.72,0.59,0.42,0.57,0.46,0.8,0.67,0.13
2175,0.43,0.15,0.68,0.55,0.43,0.58,0.48,0.8,0.67,0.13
2176,0.42,0.16,0.67,0.53,0.42,0.58,0.48,0.79,0.66,0.13
2177,0.41,0.16,0.65,0.52,0.43,0.58,0.5,0.79,0.67,0.12
2178,0.4,0.16,0.64,0.52,0.42,0.57,0.51,0.78,0.67,0.12
2179,0.38,0.15,0.61,0.52,0.43,0.56,0.52,0.76,0.66,0.11
2180,0.38,0.15,0.6,0.51,0.43,0.55,0.52,0.75,0.66,0.11
2181,0.38,0.13,0.6,0.51,0.43,0.54,0.51,0.73,0.64,0.11
2182,0.37,0.12,0.61,0.52,0.43,0.54,0.51,0.72,0.64,0.11
2183,0.37,0.11,0.61,0.52,0.43,0.52,0.51,0.72,0.63,0.13
2184,0.37,0.1,0.62,0.52,0.43,0.54,0.53,0.72,0.62,0.15
2185,0.36,0.1,0.63,0.53,0.43,0.54,0.53,0.72,0.62,0.16
2186,0.38,0.06,0.67,0.56,0.43,0.55,0.56,0.72,0.61,0.19
2187,0.38,0.05,0.68,0.56,0.42,0.55,0.56,0.72,0.6,0.21
2188,0.38,0.04,0.7,0.57,0.43,0.56,0.56,0.73,0.59,0.23
2189,0.38,0.04,0.71,0.57,0.43,0.55,0.56,0.74,0.59,0.24
2190,0.39,0.04,0.72,0.57,0.43,0.55,0.55,0.74,0.58,0.25
2191,0.39,0.05,0.73,0.57,0.44,0.55,0.55,0.75,0.57,0.27
2192,0.41,0.03,0.76,0.58,0.43,0.56,0.55,0.76,0.56,0.29
2193,0.41,0.05,0.77,0.57,0.45,0.55,0.54,0.77,0.56,0.3
2194,0.41,0.05,0.78,0.58,0.44,0.55,0.54,0.77,0.56,0.31
2195,0.42,0.05,0.8,0.59,0.44,0.56,0.53,0.78,0.55,0.31
2196,0.43,0.06,0.82,0.6,0.44,0.57,0.53,0.79,0.56,0.32
2197,0.42,0.07,0.82,0.61,0.45,0.57,0.54,0.8,0.56,0.32
2198,0.4,0.06,0.82,0.6,0.43,0.58,0.54,0.8,0.56,0.33
2199,0.4,0.06,0.83,0.6,0.43,0.59,0.54,0.81,0.56,0.34
2200,0.4,0.07,0.86,0.6,0.43,0.62,0.54,0.84,0.56,0.36
2201,0.39,0.06,0.86,0.61,0.41,0.64,0.57,0.83,0.56,0.37
2202,0.37,0.07,0.85,0.61,0.4,0.64,0.57,0.83,0.56,0.37
2203,0.37,0.08,0.87,0.63,0.41,0.66,0.6,0.85,0.59,0.38
2204,0.38,0.08,0.88,0.64,0.41,0.67,0.6,0.85,0.58,0.38
2205,0.37,0.09,0.9,0.64,0.42,0.69,0.59,0.88,0.59,0.38
2206,0.36,0.08,0.89,0.63,0.41,0.69,0.59,0.88,0.59,0.38
2207,0.36,0.08,0.9,0.68,0.4,0.69,0.64,0.88,0.63,0.4
2208,0.34,0.09,0.89,0.67,0.4,0.7,0.65,0.89,0.63,0.41
2209,0.34,0.08,0.9,0.66,0.39,0.7,0.64,0.89,0.62,0.42
2210,0.33,0.08,0.9,0.67,0.37,0.71,0.64,0.87,0.61,0.41
2211,0.33,0.08,0.93,0.67,0.36,0.73,0.64,0.89,0.6,0.43
2212,0.34,0.08,0.94,0.67,0.35,0.74,0.64,0.89,0.59,0.44
2213,0.32,0.08,0.93,0.65,0.34,0.74,0.64,0.88,0.58,0.45
2214,0.28,0.09,0.88,0.63,0.34,0.73,0.64,0.86,0.57,0.45
2215,0.28,0.09,0.89,0.63,0.33,0.74,0.63,0.87,0.57,0.45
2216,0.28,0.1,0.89,0.62,0.31,0.74,0.63,0.83,0.52,0.45
2217,0.29,0.11,0.9,0.63,0.31,0.73,0.62,0.81,0.52,0.45
2218,0.29,0.12,0.9,0.61,0.31,0.75,0.61,0.82,0.49,0.46
2219,0.29,0.12,0.91,0.6,0.3,0.77,0.61,0.82,0.48,0.45
2220,0.29,0.13,0.89,0.59,0.3,0.75,0.59,0.78,0.46,0.43
2221,0.29,0.12,0.89,0.58,0.29,0.76,0.59,0.78,0.46,0.43
2222,0.29,0.12,0.88,0.57,0.29,0.76,0.59,0.77,0.45,0.43
2223,0.3,0.12,0.89,0.55,0.28,0.77,0.58,0.77,0.43,0.45
2224,0.29,0.12,0.9,0.54,0.26,0.79,0.57,0.78,0.42,0.46
2225,0.31,0.14,0.92,0.54,0.26,0.8,0.57,0.78,0.41,0.47
2226,0.29,0.13,0.9,0.53,0.26,0.79,0.57,0.77,0.41,0.46
2227,0.29,0.14,0.9,0.53,0.26,0.79,0.56,0.76,0.4,0.46
2228,0.28,0.15,0.91,0.54,0.25,0.8,0.57,0.75,0.4,0.45
2229,0.28,0.17,0.92,0.55,0.24,0.8,0.56,0.75,0.39,0.44
2230,0.27,0.18,0.92,0.55,0.23,0.81,0.56,0.75,0.39,0.44
2231,0.25,0.17,0.9,0.54,0.23,0.81,0.56,0.73,0.39,0.43
2232,0.25,0.18,0.9,0.54,0.24,0.8,0.56,0.72,0.37,0.43
2233,0.24,0.2,0.91,0.56,0.22,0.79,0.53,0.72,0.37,0.41
2234,0.24,0.2,0.91,0.56,0.22,0.8,0.53,0.71,0.37,0.41
2235,0.21,0.19,0.89,0.53,0.21,0.79,0.51,0.7,0.34,0.41
2236,0.21,0.2,0.88,0.52,0.21,0.77,0.48,0.68,0.32,0.41
2237,0.21,0.2,0.88,0.52,0.21,0.77,0.48,0.68,0.32,0.41
2238,0.22,0.21,0.89,0.52,0.2,0.76,0.46,0.69,0.31,0.41
2239,0.22,0.21,0.88,0.52,0.19,0.73,0.44,0.67,0.3,0.41
2240,0.22,0.21,0.89,0.51,0.19,0.74,0.43,0.68,0.3,0.41
2241,0.23,0.22,0.89,0.52,0.19,0.73,0.42,0.67,0.29,0.4
2242,0.24,0.23,0.9,0.52,0.19,0.73,0.42,0.68,0.3,0.4
2243,0.26,0.22,0.92,0.53,0.19,0.72,0.4,0.7,0.3,0.41
2244,0.27,0.23,0.93,0.53,0.19,0.71,0.37,0.71,0.3,0.43
2245,0.29,0.23,0.94,0.53,0.18,0.7,0.35,0.71,0.3,0.43
2246,0.3,0.23,0.94,0.52,0.18,0.69,0.34,0.71,0.29,0.44
2247,0.3,0.23,0.94,0.52,0.17,0.67,0.32,0.72,0.29,0.45
2248,0.31,0.22,0.94,0.52,0.18,0.67,0.32,0.73,0.3,0.45
2249,0.3,0.22,0.94,0.52,0.18,0.67,0.31,0.73,0.3,0.45
2250,0.29,0.22,0.94,0.52,0.19,0.67,0.31,0.74,0.3,0.45
2251,0.29,0.21,0.94,0.52,0.22,0.66,0.3,0.77,0.33,0.44
2252,0.29,0.21,0.93,0.52,0.22,0.66,0.3,0.76,0.33,0.44
2253,0.3,0.2,0.91,0.52,0.22,0.63,0.29,0.75,0.34,0.42
2254,0.31,0.19,0.91,0.52,0.23,0.61,0.28,0.75,0.35,0.41
2255,0.31,0.19,0.9,0.51,0.24,0.61,0.27,0.76,0.35,0.41
2256,0.31,0.18,0.87,0.5,0.25,0.58,0.25,0.74,0.36,0.39
2257,0.31,0.16,0.86,0.5,0.26,0.57,0.25,0.76,0.38,0.38
2258,0.29,0.16,0.85,0.5,0.25,0.57,0.25,0.75,0.38,0.37
2259,0.28,0.14,0.83,0.49,0.24,0.56,0.25,0.74,0.39,0.36
2260,0.28,0.14,0.83,0.49,0.24,0.55,0.25,0.75,0.4,0.36
2261,0.26,0.12,0.81,0.48,0.24,0.55,0.24,0.74,0.41,0.34
2262,0.27,0.12,0.8,0.48,0.24,0.53,0.24,0.74,0.41,0.33
2263,0.25,0.12,0.78,0.47,0.25,0.53,0.24,0.75,0.43,0.32
2264,0.25,0.13,0.78,0.48,0.25,0.53,0.25,0.75,0.44,0.31
2265,0.24,0.12,0.77,0.47,0.25,0.53,0.25,0.75,0.44,0.31
2266,0.25,0.1,0.77,0.47,0.25,0.53,0.25,0.75,0.44,0.31
2267,0.25,0.1,0.77,0.47,0.25,0.53,0.25,0.75,0.44,0.31
2268,0.24,0.11,0.77,0.48,0.27,0.53,0.25,0.76,0.47,0.3
2269,0.25,0.1,0.78,0.49,0.26,0.53,0.25,0.77,0.47,0.3
2270,0.25,0.1,0.78,0.49,0.24,0.53,0.26,0.75,0.45,0.3
2271,0.24,0.09,0.78,0.5,0.22,0.54,0.27,0.74,0.46,0.29
2272,0.22,0.09,0.76,0.51,0.2,0.54,0.29,0.73,0.47,0.27
2273,0.23,0.08,0.75,0.53,0.2,0.53,0.3,0.72,0.48,0.26
2274,0.22,0.08,0.74,0.52,0.19,0.52,0.31,0.71,0.48,0.25
2275,0.22,0.07,0.74,0.53,0.19,0.52,0.31,0.71,0.49,0.24
2276,0.21,0.07,0.72,0.52,0.2,0.52,0.31,0.71,0.5,0.25
2277,0.22,0.06,0.73,0.53,0.21,0.52,0.31,0.72,0.51,0.24
2278,0.24,0.05,0.73,0.52,0.22,0.5,0.29,0.72,0.51,0.24
2279,0.24,0.05,0.74,0.53,0.22,0.51,0.29,0.73,0.51,0.25
2280,0.24,0.04,0.74,0.53,0.23,0.51,0.29,0.74,0.52,0.24
2281,0.25,0.03,0.76,0.55,0.24,0.52,0.3,0.75,0.54,0.24
2282,0.25,0.03,0.76,0.55,0.24,0.52,0.3,0.75,0.54,0.24
2283,0.25,0.06,0.75,0.55,0.24,0.52,0.31,0.75,0.55,0.23
2284,0.25,0.05,0.76,0.56,0.24,0.54,0.32,0.77,0.56,0.23
2285,0.25,0.05,0.76,0.56,0.24,0.53,0.32,0.77,0.56,0.23
2286,0.25,0.05,0.77,0.56,0.26,0.55,0.31,0.8,0.57,0.25
2287,0.25,0.06,0.77,0.55,0.26,0.55,0.31,0.8,0.57,0.25
2288,0.27,0.06,0.77,0.55,0.29,0.53,0.29,0.81,0.58,0.25
2289,0.28,0.07,0.77,0.55,0.3,0.53,0.29,0.81,0.58,0.25
2290,0.28,0.06,0.77,0.56,0.3,0.54,0.3,0.81,0.59,0.26
